ID,Name,Description,Icon,Level{Item}
17005,Paissa House Walls,"A set of four walls designed for those who wish to transform their estate into a paissa paradise.

※Can only be used with houses on medium plots of land.",50820,180
17006,Paissa Mansion Walls,"A set of four walls designed for those who wish to transform their estate into a paissa paradise.

※Can only be used with mansions on large plots of land.",50821,180
17007,Demonic Lanner Whistle,"This whistle emits a shrill tone that is said to summon a legendary falcon bred to serve the ancient Meracydian god, Zurvan.",26039,1
17008,Firebird Whistle,"A mysterious whistle that, when sounded, calls forth a fiery bird of Far Eastern legend.",26039,1
17009,Eggshilaration System Identification Key,"A thin, rectangular piece of some unknown material. Placing it near your reprogrammed eggshilaration system will magically bring the machine to life.",25903,1
17010,Lone Hellhound Whistle,"A metallic tube-like whistle that emits a unique, high-pitched tone only discernable by a hellhound raised and trained in captivity. Use to summon your lone hellhound mount.",26039,1
17011,Pack Hellhound Whistle,"A metallic tube-like whistle that emits a unique, high-pitched tone only discernable by a hellhound raised and trained in captivity. Use to summon your pack hellhound mount.",26039,1
17012,Archon Throne,A mysterious floating chair rumored to have been used by the famed Archon Louisoix himself...despite the fact no one actually ever saw him ride it.,26107,1
17013,Zurvan Miniature,"A statuette depicting the Meracydian god, Zurvan. (Fetters conveniently missing.)

※One per estate only.",53124,250
17014,Diabolos Miniature,"A statuette depicting the high voidsent, Diabolos. (Feels too heavy to be hollow.)

※One per estate only.",53125,210
17015,Scathach Miniature,"A statuette depicting the high voidsent, Scathach. (Guaranteed to cast a shadow, even in complete darkness.)

※One per estate only.",53126,210
17016,Paramour Vase,"The perfect way to say “I love you” without having your hands torn to shreds by thousands of prickly rose thorns.

Select flowers can be displayed within.",53134,1
17017,,,0,0
17018,Forever Friends,"A commissioned oil painting of Papalymo and Yda─Archons, Scions, heroes...and friends. Original artist unknown.",51353,1
17019,Plundered Treasure,Because nothing says “high class” like a hundred gold coin replicas sprawled about your floor.,52027,150
17020,Yarn Basket,The stuff of feline dreams.,53137,70
17021,Riviera Breakfast,"An eggcellent way to start your day.

※Cannot be retrieved once used.
※Can be used up to 10 times.

Meal benefits when used:
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Critical Hit Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 28)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>VIT Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +4% (Max 27)
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Gear Durability Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>EXP Bonus:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> +3%
  <UIForeground>F201F8</UIForeground><UIGlow>F201F9</UIGlow>Duration:<UIGlow>01</UIGlow><UIForeground>01</UIForeground> 30m
  (Duration can be extended to 60m by consuming multiple servings)",53138,139
17022,Little Ladies' Day Advertisement,One of hundreds of hand-drawn images posted about Ul'dah in preparation for Little Ladies' Day.,51352,1
17023,Paissa Floor Lamp,"The complete hide of a skinned paissa, cured and then molded into a quaint lampshade...or at least that is what one might think when first viewing this intricately crafted lamp. (No paissas were harmed in the creation of this furnishing.)",53139,148
17024,Merchant's Shelf,When a merchant needs somewhere to stack his wares.,51660,55
17025,Ivy Pillar,"The vibrant vines curling about this marble-like pillar have been treated with elemental magicks so that they require no water, never brown, and never grow.",52599,55
17026,Season Three Lone Wolf Trophy,A trophy awarded to those who “left their mark” in Season Three of the Feast.,53141,1
17027,Season Three Pack Wolf Trophy,A trophy awarded to those who “left their mark” in Season Three of the Feast.,53140,1
17028,White Partition,A simple white wall to provide the purest form of privacy.,52600,1
17029,Eastern Cherry Petal Pile,"There is nothing quite as ephemeral as a single pink cherry petal dancing in the wind as it makes its long descent from tree to earth, just as there is nothing quite as exhilarating as jumping in a drift of tens of thousands of said petals.",52241,1
17030,Topiary Paissa,"An evergreen shrub, tightly cropped to resemble an adorable paissa.",52242,136
17031,Moongrass Plot,"A sweet-smelling plant with delicate flowers that blossom only when kissed by the light of the moon.

※Up to ten flower plots may be placed in a single garden, regardless of type.",52243,50
17032,Fortemps Manor Interior Wall,An interior wall for those in the mood for a dash of northern sophistication.,51231,180
17033,Eggstravagant Interior Wall,An interior wall designed to complement private Hatching–tide celebrations.,51232,1
17034,White Interior Wall,A plain white interior wall for those estate owners with minimalistic tastes.,51233,1
17035,Tribunal Flooring,A close replica of the flooring found in the Supreme Sacred Tribunal of Halonic Inquisitory Doctrine.,51029,24
17036,Pendant Lamp Planter,All the beauty of a pendant lamp coupled with all the functionality of a garden planter. Why did no one think of this before!?,51127,70
17037,Authentic Broken Heart Chair (Right),Half a heart. Also half a chair. One hundred percent authentic.,52582,1
17038,Authentic Broken Heart Chair (Left),Half a heart. Also half a chair. One hundred percent authentic.,52583,1
17039,Authentic Paramour Bed,An authentic heart-shaped bed far more sophisticated than those found on Limsa Lominsa's pleasure barges.,52584,1
17040,Authentic Thorne Dynasty Mantelshelf,An authentic multi-tiered shelf widely used during the Thorne Dynasty to display ornamental dolls.,51653,1
17041,Authentic Egg Floor Lamp,An authentic Hatching–tide-themed floor lamp.,52548,1
17042,Authentic Senor Sabotender Trophy,"Everybody loves a winner. And with this authentic trophy you, too, can feel like a winner.",53082,1
17043,Authentic Flame of Passion,Authentic outdoor lighting certain to heat up any relationship.,52188,1
17044,Authentic Eastern Cherry Tree,An authentic cherry tree from the Far East modified through generations of grafting and crossbreeding to bloom perpetually.,52185,1
17045,Authentic Felt Mat,A square sheet of authentic crimson-colored felt upon which dolls are displayed for Little Ladies' Day.,52187,1
17046,Authentic Archon Egg Tower,An authentic Hatching–tide decoration with tiers of Archon eggs tirelessly hand-painted by the youngest of the Dreamers.,52216,1
17047,Crystalscape Tank Trimmings,"An assortment of items used to outfit an aquarium that it might resemble a crystalline wonderland.

[For use in any tier aquarium.]",51903,24
17048,Red Cherry Blossoms,"A bunch of red Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25519,1
17049,Blue Cherry Blossoms,"A bunch of blue Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25520,1
17050,Yellow Cherry Blossoms,"A bunch of yellow Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25521,1
17051,Green Cherry Blossoms,"A bunch of green Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25522,1
17052,Orange Cherry Blossoms,"A bunch of orange Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25523,1
17053,Purple Cherry Blossoms,"A bunch of purple Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25524,1
17054,White Cherry Blossoms,"A bunch of white Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25525,1
17055,Black Cherry Blossoms,"A bunch of black Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25526,1
17056,Pink Cherry Blossoms,"A bunch of pink Shroud cherry blossoms, selectively fertilized to achieve their vibrant color.

Bouquets can be placed within select vases for display in estates.",25527,1
17057,Woad Whisper Canyon Painting,A painting of Woad Whisper Canyon based off notes compiled from your sightseeing log.,25999,1
17058,Summerford Farms Painting,A painting of Summerford Farms based off notes compiled from your sightseeing log.,25999,1
17059,Grey Fleet Painting,A painting of the Grey Fleet based off notes compiled from your sightseeing log.,25999,1
17060,Hidden Falls Painting,A painting of Hidden Falls based off notes compiled from your sightseeing log.,25999,1
17061,Gullperch Tower Painting,A painting of Gullperch Tower based off notes compiled from your sightseeing log.,25999,1
17062,Navigator Painting,A painting of the Navigator based off notes compiled from your sightseeing log.,25999,1
17063,Ship Graveyard Painting,A painting of the Ship Graveyard based off notes compiled from your sightseeing log.,25999,1
17064,Camp Skull Valley Painting,A painting of Camp Skull Valley based off notes compiled from your sightseeing log.,25999,1
17065,Tidegate Painting,A painting of Tidegate based off notes compiled from your sightseeing log.,25999,1
17066,Camp Bronze Lake Painting,A painting of Camp Bronze Lake based off notes compiled from your sightseeing log.,25999,1
17067,Thalaos Painting,A painting of Thalaos based off notes compiled from your sightseeing log.,25999,1
17068,Floating City of Nym Painting,A painting of the Floating City of Nym based off notes compiled from your sightseeing log.,25999,1
17069,Camp Overlook Painting,A painting of Camp Overlook based off notes compiled from your sightseeing log.,25999,1
17070,U'Ghamaro Mines Painting,A painting of U'Ghamaro Mines based off notes compiled from your sightseeing log.,25999,1
17071,Hermit's Hovel Painting,A painting of the Hermit's Hovel based off notes compiled from your sightseeing log.,25999,1
17072,Carline Canopy Painting,A painting of the Carline Canopy based off notes compiled from your sightseeing log.,25999,1
17073,Lancers' Guild Painting,A painting of the Lancers' Guild based off notes compiled from your sightseeing log.,25999,1
17074,Bannock Painting,A painting of the Bannock based off notes compiled from your sightseeing log.,25999,1
17075,Haukke Manor Painting,A painting of Haukke Manor based off notes compiled from your sightseeing log.,25999,1
17076,Guardian Tree Painting,A painting of the Guardian Tree based off notes compiled from your sightseeing log.,25999,1
17077,Rainbow Bridge Painting,A painting of Rainbow Bridge based off notes compiled from your sightseeing log.,25999,1
17078,Seedbed Painting,A painting of the Seedbed based off notes compiled from your sightseeing log.,25999,1
17079,Buscarron's Druthers Painting,A painting of Buscarron's Druthers based off notes compiled from your sightseeing log.,25999,1
17080,South Shroud Landing Painting,A painting of South Shroud Landing based off notes compiled from your sightseeing log.,25999,1
17081,Urth's Gift Painting,A painting of Urth's Gift based off notes compiled from your sightseeing log.,25999,1
17082,Quarrymill Painting,A painting of Quarrymill based off notes compiled from your sightseeing log.,25999,1
17083,Ixali Logging Grounds Painting,A painting of the Ixali Logging Grounds based off notes compiled from your sightseeing log.,25999,1
17084,Fallen Neurolink Painting,A painting of the Fallen Neurolink based off notes compiled from your sightseeing log.,25999,1
17085,Alder Springs Painting,A painting of Alder Springs based off notes compiled from your sightseeing log.,25999,1
17086,Castrum Marinum Painting,A painting of Castrum Marinum based off notes compiled from your sightseeing log.,25999,1
17087,Vesper Bay Painting,A painting of Vesper Bay based off notes compiled from your sightseeing log.,25999,1
17088,Black Brush Station Painting,A painting of Black Brush Station based off notes compiled from your sightseeing log.,25999,1
17089,Gate of Nald Painting,A painting of the Gate of Nald based off notes compiled from your sightseeing log.,25999,1
17090,Burning Wall Painting,A painting of the Burning Wall based off notes compiled from your sightseeing log.,25999,1
17091,Golden Bazaar Painting,A painting of the Golden Bazaar based off notes compiled from your sightseeing log.,25999,1
17092,Thal's Respite Painting,A painting of Thal's Respite based off notes compiled from your sightseeing log.,25999,1
17093,Nald's Reflection Painting,A painting of Nald's Reflection based off notes compiled from your sightseeing log.,25999,1
17094,Zahar'ak Painting,A painting of Zahar'ak based off notes compiled from your sightseeing log.,25999,1
17095,Sagolii Desert Painting,A painting of the Sagolii Desert based off notes compiled from your sightseeing log.,25999,1
17096,Sunken Temple of Qarn Painting,A painting of the Sunken Temple of Qarn based off notes compiled from your sightseeing log.,25999,1
17097,Minotaur Malm Painting,A painting of Minotaur Malm based off notes compiled from your sightseeing log.,25999,1
17098,East Watchtower Painting,A painting of the East Watchtower based off notes compiled from your sightseeing log.,25999,1
17099,Ceruleum Pipeline Painting,A painting of the Ceruleum Pipeline based off notes compiled from your sightseeing log.,25999,1
17100,Bluefog Painting,A painting of Bluefog based off notes compiled from your sightseeing log.,25999,1
17101,Raubahn's Push Painting,A painting of Raubahn's Push based off notes compiled from your sightseeing log.,25999,1
17102,Abandoned Amajina Mythril Mine Painting,A painting of the Abandoned Amajina Mythril Mine based off notes compiled from your sightseeing log.,25999,1
17103,Nail Painting,A painting of the Nail based off notes compiled from your sightseeing log.,25999,1
17104,Observatorium Painting,A painting of the Observatorium based off notes compiled from your sightseeing log.,25999,1
17105,Frozen Fang Painting,A painting of the Frozen Fang based off notes compiled from your sightseeing log.,25999,1
17106,Holy See of Ishgard Painting,A painting of the Holy See of Ishgard based off notes compiled from your sightseeing log.,25999,1
17107,Boulder Downs Painting,A painting of Boulder Downs based off notes compiled from your sightseeing log.,25999,1
17108,Fury's Gaze Painting,A painting of the Fury's Gaze based off notes compiled from your sightseeing log.,25999,1
17109,Snowcloak Painting,A painting of Snowcloak based off notes compiled from your sightseeing log.,25999,1
17110,Camp Dragonhead Painting,A painting of Camp Dragonhead based off notes compiled from your sightseeing log.,25999,1
17111,Steel Vigil Painting,A painting of the Steel Vigil based off notes compiled from your sightseeing log.,25999,1
17112,Castrum Centri Painting,A painting of Castrum Centri based off notes compiled from your sightseeing log.,25999,1
17113,Crystal Tower Painting,A painting of the Crystal Tower based off notes compiled from your sightseeing log.,25999,1
17114,Rathefrost Painting,A painting of Rathefrost based off notes compiled from your sightseeing log.,25999,1
17115,Keeper of the Lake Painting,A painting of the Keeper of the Lake based off notes compiled from your sightseeing log.,25999,1
17116,La Thagran Checkpoint Watercolor Painting,A watercolor painting of the La Thagran Checkpoint.,25999,1
17117,Mark of the Twelve Illustration,A rough illustration of the mark of the Spinner.,25999,1
17118,Sahagin Landbase Oil Painting,An oil painting of the Sahagin Landbase.,25999,1
17119,Isles of Umbra Oil Painting,An oil painting of the Isles of Umbra.,25999,1
17120,Jijiroon's Trading Post Painting,A painting of Jijiroon's Trading Post based off notes compiled from your sightseeing log.,25999,1
17121,Gabineaux's Bower Oil Painting,An oil painting of Gabineaux's Bower.,25999,1
17122,Hanging Barbs Watercolor Painting,A watercolor painting of the Hanging Barbs.,25999,1
17123,Buscarron's Druthers Illustration,A rough illustration of Buscarron's Druthers.,25999,1
17124,Ixali Logging Grounds Oil Painting,An oil painting of the Ixali Logging Grounds.,25999,1
17125,Hyrstmill Watercolor Painting,A watercolor painting of Hyrstmill.,25999,1
17126,Silver Bazaar Oil Painting,An oil painting of the Silver Bazaar.,25999,1
17127,Coffer & Coffin Oil Painting,An oil painting of the Coffer & Coffin.,25999,1
17128,Bonfire Watercolor Painting,A watercolor painting of the Bonfire.,25999,1
17129,Burgundy Falls Illustration,A rough illustration of Burgundy Falls.,25999,1
17130,Sunken Temple of Qarn Oil Painting,An oil painting of the Sunken Temple of Qarn.,25999,1
17131,Natalan Illustration,A rough illustration of Natalan.,25999,1
17132,Whitebrim Front Oil Painting,A painting of Whitebrim Front.,25999,1
17133,Crystal Tower Illustration,A rough illustration of the Crystal Tower.,25999,1
17134,Tangle Oil Painting,An oil painting of the Tangle.,25999,1
17135,Singing Shards Watercolor Painting,A watercolor painting of the Singing Shards.,25999,1
17136,Jijiroon's Trading Post Illustration,A rough illustration of Jijiroon's Trading Post.,25999,1
17137,Oriental Chocobo Stable,"A simple stable designed to resemble those used in the Far East to stable horses.

※Cannot be retrieved once placed.
※One per estate only.",52240,1
17138,Makai Choker of Fending,,54959,235
17139,Makai Bracelet of Fending,,55759,235
17140,Makai Earring of Fending,,55385,235
17141,Makai Ring of Fending,,54609,235
17142,Makai Choker of Slaying,,54959,235
17143,Makai Bracelet of Slaying,,55759,235
17144,Makai Earring of Slaying,,55385,235
17145,Makai Ring of Slaying,,54609,235
17146,Makai Choker of Aiming,,54959,235
17147,Makai Bracelet of Aiming,,55759,235
17148,Makai Earring of Aiming,,55385,235
17149,Makai Ring of Aiming,,54609,235
17150,Makai Choker of Healing,,54959,235
17151,Makai Bracelet of Healing,,55759,235
17152,Makai Earring of Healing,,55385,235
17153,Makai Ring of Healing,,54609,235
17154,Makai Choker of Casting,,54959,235
17155,Makai Bracelet of Casting,,55759,235
17156,Makai Earring of Casting,,55385,235
17157,Makai Ring of Casting,,54609,235
17158,The Belt of the Golden Wolf,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54164,235
17159,The Belt of the White Night,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54165,235
17160,The Belt of the Makai Monk,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54167,235
17161,The Belt of the Makai Mark,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54167,235
17162,The Belt of the Silver Wolf,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54166,235
17163,The Belt of the Makai Guide,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54167,235
17164,The Belt of the Makai Prayer,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54167,235
17165,Tarnished Fanged Wolf,,30557,1
17166,Tarnished Makai Fists,,31123,1
17167,Tarnished Darkness,,31530,1
17168,Tarnished White Night,,31930,1
17169,Tarnished Makai Bow,,32322,1
17170,Tarnished Silver Wolves,,33909,1
17171,Tarnished Hell Light,,34283,1
17172,Tarnished Makai Hand Mortar,,34683,1
17173,Tarnished Mado Staff,,32705,1
17174,Tarnished Mado Brush,,33073,1
17175,Tarnished Mado Chronicle,,33574,1
17176,Tarnished Makai Chronicle,,33575,1
17177,Tarnished Mado Sphere,,34882,1
17178,Divine Beast Shield,,30150,1
17179,Tarnished Face of the Golden Wolf,,40257,1
17180,Tarnished Body of the Golden Wolf,,48129,1
17181,Tarnished Hands of the Golden Wolf,,48590,1
17182,Tarnished Legs of the Golden Wolf,,45893,1
17183,Tarnished Feet of the Golden Wolf,,47087,1
17184,Tarnished Face of Undying Twilight,,40260,1
17185,Tarnished Body of Undying Twilight,,48132,1
17186,Tarnished Hands of Undying Twilight,,48593,1
17187,Tarnished Legs of Undying Twilight,,45896,1
17188,Tarnished Feet of Undying Twilight,,47090,1
17189,Tarnished Face of Pressing Darkness,,40260,1
17190,Tarnished Body of Pressing Darkness,,48132,1
17191,Tarnished Hands of Pressing Darkness,,48593,1
17192,Tarnished Legs of Pressing Darkness,,45896,1
17193,Tarnished Feet of Pressing Darkness,,47090,1
17194,Tarnished Face of the White Night,,40259,1
17195,Tarnished Body of the White Night,,48131,1
17196,Tarnished Hands of the White Night,,48592,1
17197,Tarnished Legs of the White Night,,45895,1
17198,Tarnished Feet of the White Night,,47089,1
17199,Tarnished Face of the Silver Wolf,,40258,1
17200,Tarnished Body of the Silver Wolf,,48130,1
17201,Tarnished Hands of the Silver Wolf,,48591,1
17202,Tarnished Legs of the Silver Wolf,,45894,1
17203,Tarnished Feet of the Silver Wolf,,47088,1
17204,Common Makai Mauler's Facemask,Fits: All ♂,40501,1
17205,Common Makai Mauler's Oilskin,Fits: All ♂,43764,1
17206,Common Makai Mauler's Fingerless Gloves,Fits: All ♂,44502,1
17207,Common Makai Mauler's Leggings,Fits: All ♂,45879,1
17208,Common Makai Mauler's Boots,Fits: All ♂,46679,1
17209,Common Makai Manhandler's Facemask,Fits: All ♀,40501,1
17210,Common Makai Manhandler's Jerkin,Fits: All ♀,43762,1
17211,Common Makai Manhandler's Fingerless Gloves,Fits: All ♀,44508,1
17212,Common Makai Manhandler's Quartertights,Fits: All ♀,45881,1
17213,Common Makai Manhandler's Longboots,Fits: All ♀,46681,1
17214,Common Makai Marksman's Eyepatch,Fits: All ♂,40964,1
17215,Common Makai Marksman's Battlegarb,Fits: All ♂,43768,1
17216,Common Makai Marksman's Fingerless Gloves,Fits: All ♂,44510,1
17217,Common Makai Marksman's Slops,Fits: All ♂,45879,1
17218,Common Makai Marksman's Boots,Fits: All ♂,46679,1
17219,Common Makai Markswoman's Ribbon,Fits: All ♀,41667,1
17220,Common Makai Markswoman's Battledress,Fits: All ♀,43766,1
17221,Common Makai Markswoman's Fingerless Gloves,Fits: All ♀,44508,1
17222,Common Makai Markswoman's Quartertights,Fits: All ♀,45881,1
17223,Common Makai Markswoman's Longboots,Fits: All ♀,46681,1
17224,Common Makai Sun Guide's Circlet,Fits: All ♂,40739,1
17225,Common Makai Sun Guide's Oilskin,Fits: All ♂,43760,1
17226,Common Makai Sun Guide's Fingerless Gloves,Fits: All ♂,44506,1
17227,Common Makai Sun Guide's Slops,Fits: All ♂,45879,1
17228,Common Makai Sun Guide's Boots,Fits: All ♂,46679,1
17229,Common Makai Moon Guide's Circlet,Fits: All ♀,41665,1
17230,Common Makai Moon Guide's Gown,Fits: All ♀,43758,1
17231,Common Makai Moon Guide's Fingerless Gloves,Fits: All ♀,44504,1
17232,Common Makai Moon Guide's Quartertights,Fits: All ♀,45881,1
17233,Common Makai Moon Guide's Longboots,Fits: All ♀,46681,1
17234,Common Makai Priest's Coronet,Fits: All ♂,40737,1
17235,Common Makai Priest's Doublet Robe,Fits: All ♂,43756,1
17236,Common Makai Priest's Fingerless Gloves,Fits: All ♂,44502,1
17237,Common Makai Priest's Slops,Fits: All ♂,45879,1
17238,Common Makai Priest's Boots,Fits: All ♂,46679,1
17239,Common Makai Priestess's Headdress,Fits: All ♀,40737,1
17240,Common Makai Priestess's Jerkin,Fits: All ♀,43754,1
17241,Common Makai Priestess's Fingerless Gloves,Fits: All ♀,44508,1
17242,Common Makai Priestess's Skirt,Fits: All ♀,45881,1
17243,Common Makai Priestess's Longboots,Fits: All ♀,46677,1
17244,Sunburst Helm of Fending,,41298,265
17245,Sunburst Cuirass of Fending,,42492,265
17246,Sunburst Gauntlets of Fending,,44418,265
17247,Sunburst Plate Belt of Fending,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54156,265
17248,Sunburst Breeches of Fending,,45726,265
17249,Sunburst Sabatons of Fending,,46572,265
17250,Sunburst Headgear of Maiming,,41298,265
17251,Sunburst Corselet of Maiming,,42492,265
17252,Sunburst Armguard of Maiming,,44418,265
17253,Sunburst Tassets of Maiming,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54156,265
17254,Sunburst Brais of Maiming,,45726,265
17255,Sunburst Leg Guards of Maiming,,46572,265
17256,Sunburst Headgear of Striking,,41298,265
17257,Sunburst Corselet of Striking,,42492,265
17258,Sunburst Armguards of Striking,,44418,265
17259,Sunburst Tassets of Striking,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54156,265
17260,Sunburst Brais of Striking,,45726,265
17261,Sunburst Leg Guards of Striking,,46572,265
17262,Sunburst Hat of Aiming,,41298,265
17263,Sunburst Acton of Aiming,,42492,265
17264,Sunburst Sleeves of Aiming,,44418,265
17265,Sunburst Ringbelt of Aiming,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54156,265
17266,Sunburst Culottes of Aiming,,45726,265
17267,Sunburst Thighboots of Aiming,,46572,265
17268,Sunburst Hat of Scouting,,41298,265
17269,Sunburst Acton of Scouting,,42492,265
17270,Sunburst Sleeves of Scouting,,44418,265
17271,Sunburst Ringbelt of Scouting,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54156,265
17272,Sunburst Culottes of Scouting,,45726,265
17273,Sunburst Thighboots of Scouting,,46572,265
17274,Sunburst Hat of Healing,,41298,265
17275,Sunburst Acton of Healing,,42492,265
17276,Sunburst Sleeves of Healing,,44418,265
17277,Sunburst Corset of Healing,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54156,265
17278,Sunburst Skirt of Healing,,45726,265
17279,Sunburst Boots of Healing,,46572,265
17280,Sunburst Headgear of Casting,,41298,265
17281,Sunburst Corselet of Casting,,42492,265
17282,Sunburst Armguards of Casting,,44418,265
17283,Sunburst Corset of Casting,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54156,265
17284,Sunburst Skirt of Casting,,45726,265
17285,Sunburst Boots of Casting,,46572,265
17286,Sunburst Necklace of Fending,,54936,265
17287,Sunburst Armillae of Fending,,55741,265
17288,Sunburst Earring of Fending,,55355,265
17289,Sunburst Ring of Fending,,54592,265
17290,Sunburst Necklace of Slaying,,54936,265
17291,Sunburst Armillae of Slaying,,55741,265
17292,Sunburst Earring of Slaying,,55355,265
17293,Sunburst Ring of Slaying,,54592,265
17294,Sunburst Necklace of Aiming,,54936,265
17295,Sunburst Armillae of Aiming,,55741,265
17296,Sunburst Earring of Aiming,,55355,265
17297,Sunburst Ring of Aiming,,54592,265
17298,Sunburst Necklace of Healing,,54936,265
17299,Sunburst Armillae of Healing,,55741,265
17300,Sunburst Earring of Healing,,55355,265
17301,Sunburst Ring of Healing,,54592,265
17302,Sunburst Necklace of Casting,,54936,265
17303,Sunburst Armillae of Casting,,55741,265
17304,Sunburst Earring of Casting,,55355,265
17305,Sunburst Ring of Casting,,54592,265
17306,Sky Rat Mask of Fending,,40493,255
17307,Sky Rat Harness of Fending,,43316,255
17308,Sky Rat Hook of Fending,,48573,255
17309,Sky Rat Breeches of Fending,,45866,255
17310,Sky Rat Hookboots of Fending,,47070,255
17311,Sky Rat Mask of Maiming,,40495,255
17312,Sky Rat Harness of Maiming,,43318,255
17313,Sky Rat Hook of Maiming,,48575,255
17314,Sky Rat Breeches of Maiming,,45868,255
17315,Sky Rat Hookboots of Maiming,,47072,255
17316,Sky Rat Mask of Striking,,40496,255
17317,Sky Rat Harness of Striking,,43319,255
17318,Sky Rat Fingerless Gloves of Striking,,48576,255
17319,Sky Rat Breeches of Striking,,45869,255
17320,Sky Rat Ironclad Boots of Striking,,47073,255
17321,Sky Rat Mask of Aiming,,40497,255
17322,Sky Rat Harness of Aiming,,43320,255
17323,Sky Rat Fingerless Gloves of Aiming,,48577,255
17324,Sky Rat Breeches of Aiming,,45870,255
17325,Sky Rat Ironclad Boots of Aiming,,47074,255
17326,Sky Rat Mask of Scouting,,40498,255
17327,Sky Rat Harness of Scouting,,43321,255
17328,Sky Rat Hook of Scouting,,48578,255
17329,Sky Rat Breeches of Scouting,,45871,255
17330,Sky Rat Hookboots of Scouting,,47075,255
17331,Sky Rat Mask of Healing,,40494,255
17332,Sky Rat Harness of Healing,,43317,255
17333,Sky Rat Hook of Healing,,48574,255
17334,Sky Rat Breeches of Healing,,45867,255
17335,Sky Rat Hookboots of Healing,,47071,255
17336,Sky Rat Mask of Casting,,40492,255
17337,Sky Rat Harness of Casting,,43315,255
17338,Sky Rat Fingerless Gloves of Casting,,48572,255
17339,Sky Rat Breeches of Casting,,45865,255
17340,Sky Rat Ironclad Boots of Casting,,47069,255
17341,Lockbox,"Oft employed by sky pirates and other unsavory individuals to protect their hard-earned plunder, these small containers are nigh impossible to open by all but the most skilled lockpicks.",25997,255
17342,Damaged Lockbox,"This lockbox is so badly damaged that the chances whatever lies within remains undamaged are slim. Most lockpicks (who oft claim as part of their fee a certain portion of a box's contents) will not even attempt to open one. Bring them several, however, and they may be more amenable to the task.",25998,255
17343,Diabolic Helm of Fending,,40245,260
17344,Diabolic Mail of Fending,,48117,260
17345,Diabolic Gauntlets of Fending,,48568,260
17346,Diabolic Bottoms of Fending,,45857,260
17347,Diabolic Sabatons of Fending,,47065,260
17348,Diabolic Belt of Fending,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54163,260
17349,Diabolic Circlet of Maiming,,40246,260
17350,Diabolic Mail of Maiming,,48118,260
17351,Diabolic Gauntlets of Maiming,,48569,260
17352,Diabolic Bottoms of Maiming,,45859,260
17353,Diabolic Sabatons of Maiming,,47066,260
17354,Diabolic Belt of Maiming,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54163,260
17355,Diabolic Turban of Striking,,41347,260
17356,Diabolic Dolman of Striking,,43314,260
17357,Diabolic Gloves of Striking,,48570,260
17358,Diabolic Bottoms of Striking,,45860,260
17359,Diabolic Thighboots of Striking,,47067,260
17360,Diabolic Belt of Striking,"Before becoming obsolete due to advancements in tailoring, belts such as this were used for holding up trousers and the like.",54163,260
